order_id,order_date,customer_id,country,product_category,marketing_channel,price,quantity,delivery_days,returned,revenue
2101,2024-08-12,4630,Germany,Electronics,Email,1323.54,1,3,0,1323.54
2102,2023-06-08,3475,France,Beauty,TikTok Ads,110.22,2,7,0,220.44
2103,2025-12-04,5982,India,Beauty,Facebook Ads,1327.97,2,1,0,2655.94
2104,2023-09-29,3859,Brazil,Beauty,Facebook Ads,650.66,2,3,0,1301.32
2105,2025-07-31,7157,Canada,Home,Facebook Ads,566.3,2,5,0,1132.6
2106,2024-06-09,5694,USA,Electronics,Google Ads,101.96,2,8,0,203.92
2107,2025-10-31,5046,Germany,Home,Facebook Ads,505.5,4,6,0,2022.0
2108,2025-10-26,9405,France,Home,Facebook Ads,612.8,4,5,0,2451.2
2109,2025-04-29,6472,USA,Beauty,TikTok Ads,472.9,1,7,0,472.9
2110,2023-08-02,4534,Canada,Electronics,TikTok Ads,592.3,1,6,0,592.3
2111,2025-07-12,8133,Germany,Beauty,Organic,382.58,2,7,0,765.16
2112,2025-04-08,4449,Germany,Sports,Google Ads,203.91,3,6,0,611.73
2113,2024-06-24,1753,France,Home,Organic,167.73,2,6,0,335.46
2114,2023-12-19,6062,UAE,Clothing,Organic,397.99,3,1,0,1193.97
2115,2023-06-26,7906,India,Clothing,TikTok Ads,569.19,4,1,0,2276.76
2116,2025-09-19,1397,France,Beauty,Google Ads,94.08,1,6,0,94.08
2117,2025-10-06,9381,UK,Home,Facebook Ads,30.45,4,3,0,121.8
2118,2025-04-29,4816,Brazil,Home,Google Ads,238.87,1,5,0,238.87
2119,2024-09-13,1658,USA,Sports,Google Ads,45.86,3,2,0,137.57999999999998
2120,2023-01-10,7523,UAE,Electronics,Organic,1340.76,4,7,0,5363.04
2121,2023-03-27,4747,UK,Electronics,Facebook Ads,1168.36,3,6,0,3505.08
2122,2024-12-23,8991,Germany,Beauty,Google Ads,396.03,3,3,1,1188.09
2123,2025-03-23,8813,Germany,Electronics,Email,602.46,1,8,0,602.46
2124,2024-09-10,8468,France,Clothing,Facebook Ads,482.65,2,2,0,965.3
2125,2024-04-10,8614,UAE,Clothing,Google Ads,1289.08,1,7,0,1289.08
2126,2024-01-24,1971,Canada,Home,Facebook Ads,153.62,3,1,0,460.86
2127,2025-11-10,6013,Canada,Home,Email,739.31,2,9,0,1478.62
2128,2025-04-15,2682,UAE,Home,Organic,228.26,3,6,0,684.78
2129,2024-11-05,7456,UK,Home,Organic,634.4,1,7,0,634.4
2130,2025-09-01,9399,Germany,Electronics,Organic,1156.21,1,9,0,1156.21
2131,2024-05-15,2544,UAE,Sports,TikTok Ads,758.75,4,7,1,3035.0
2132,2023-01-30,4100,Canada,Clothing,Organic,1068.41,1,5,1,1068.41
2133,2024-08-05,8348,USA,Beauty,TikTok Ads,1183.21,2,8,0,2366.42
2134,2024-11-14,5634,USA,Beauty,Google Ads,1012.63,2,7,0,2025.26
2135,2025-01-15,9696,UK,Sports,Facebook Ads,436.55,3,2,0,1309.65
2136,2024-09-25,7456,UK,Home,Google Ads,1446.92,3,7,0,4340.76
2137,2023-10-05,9469,UAE,Home,Facebook Ads,159.1,4,3,1,636.4
2138,2024-02-27,3484,UK,Clothing,Organic,1177.01,4,1,1,4708.04
2139,2024-07-28,3595,UK,Beauty,Google Ads,665.81,2,9,0,1331.62
2140,2025-08-14,4017,Germany,Sports,Google Ads,1280.56,3,9,0,3841.68
2141,2024-06-13,3153,Brazil,Beauty,Email,752.34,3,4,0,2257.02
2142,2024-05-26,7732,UAE,Clothing,Facebook Ads,1190.86,1,6,0,1190.86
2143,2023-04-06,1999,France,Clothing,Email,43.6,4,9,0,174.4
2144,2023-07-30,8967,Germany,Home,Email,1437.97,3,5,0,4313.91
2145,2024-04-30,1552,UAE,Beauty,Email,432.47,2,9,0,864.94
2146,2023-07-28,2694,Canada,Beauty,Organic,476.71,2,9,1,953.42
2147,2023-01-31,6716,Canada,Sports,TikTok Ads,270.31,1,7,0,270.31
2148,2023-08-14,7776,India,Electronics,Organic,504.64,2,7,0,1009.28
2149,2024-08-12,4250,USA,Home,Google Ads,178.53,4,3,0,714.12
2150,2024-09-28,7611,Germany,Clothing,Facebook Ads,848.83,4,6,0,3395.32
2151,2023-08-13,3606,India,Home,Email,88.14,3,9,0,264.42
2152,2023-02-08,3738,UK,Home,TikTok Ads,1327.17,4,6,1,5308.68
2153,2024-01-24,9635,Germany,Sports,Google Ads,658.57,3,5,0,1975.71
2154,2024-12-18,8295,UAE,Electronics,Facebook Ads,1311.47,4,4,0,5245.88
2155,2024-06-19,8509,UAE,Electronics,Email,185.31,1,4,0,185.31
2156,2025-08-17,9200,Brazil,Home,Google Ads,1126.13,2,9,0,2252.26
2157,2024-10-26,5553,Canada,Electronics,Facebook Ads,1044.97,2,1,0,2089.94
2158,2024-09-21,6305,Germany,Beauty,Email,1061.77,1,5,0,1061.77
2159,2023-07-04,7254,Germany,Clothing,Email,523.4,2,5,0,1046.8
2160,2023-08-16,7103,USA,Electronics,Email,272.86,2,7,0,545.72
2161,2023-12-16,9125,Brazil,Beauty,Facebook Ads,298.67,4,2,0,1194.68
2162,2025-09-19,7937,Canada,Beauty,Google Ads,1050.05,4,7,0,4200.2
2163,2025-06-08,9843,Brazil,Beauty,Organic,1479.46,2,9,0,2958.92
2164,2023-09-23,9489,UAE,Sports,Organic,1465.83,4,9,0,5863.32
2165,2023-11-02,4504,USA,Sports,Facebook Ads,1044.64,3,4,0,3133.92
2166,2023-10-29,4955,Brazil,Clothing,Email,1257.38,4,1,0,5029.52
2167,2023-03-05,1900,UAE,Beauty,Organic,281.59,2,4,0,563.18
2168,2024-06-23,1372,Germany,Clothing,Email,576.51,1,4,0,576.51
2169,2023-11-06,4883,Germany,Electronics,TikTok Ads,1090.5,1,2,0,1090.5
2170,2023-01-30,4349,UK,Sports,Email,1293.28,1,8,1,1293.28
2171,2025-10-29,1008,UK,Home,Organic,1305.5,3,9,0,3916.5
2172,2023-07-04,1898,Brazil,Home,Google Ads,291.58,2,8,0,583.16
2173,2025-07-04,2133,France,Electronics,TikTok Ads,1124.22,1,9,0,1124.22
2174,2024-09-23,2189,UK,Sports,Email,885.53,2,8,0,1771.06
2175,2023-05-24,8578,Brazil,Clothing,Email,607.33,2,3,1,1214.66
2176,2025-07-27,1217,Brazil,Home,Facebook Ads,814.44,4,9,0,3257.76
2177,2025-03-09,5322,UK,Home,Google Ads,631.21,4,8,0,2524.84
2178,2025-10-03,9220,India,Sports,Email,449.21,1,5,0,449.21
2179,2025-11-06,7015,USA,Clothing,Organic,933.87,3,4,0,2801.61
2180,2025-06-25,7451,Brazil,Beauty,Email,1205.43,3,9,0,3616.29
2181,2023-03-30,7618,Germany,Electronics,Google Ads,370.03,3,3,0,1110.09
2182,2024-07-11,7217,UAE,Home,Facebook Ads,68.2,4,7,0,272.8
2183,2023-06-13,7926,India,Home,Google Ads,767.89,1,1,0,767.89
2184,2023-07-02,7177,USA,Beauty,Email,1456.91,1,1,0,1456.91
2185,2023-07-21,3027,Germany,Home,Facebook Ads,1168.27,4,7,0,4673.08
2186,2024-07-05,4160,USA,Sports,Google Ads,1415.32,4,4,0,5661.28
2187,2023-05-07,9576,Brazil,Sports,Organic,490.51,4,6,0,1962.04
2188,2024-06-18,8816,Brazil,Home,Facebook Ads,786.88,4,6,1,3147.52
2189,2023-04-04,8622,Canada,Home,TikTok Ads,563.0,1,4,0,563.0
2190,2023-07-10,4500,UAE,Beauty,TikTok Ads,519.36,2,3,0,1038.72
2191,2024-12-07,9966,France,Clothing,Email,709.61,3,5,1,2128.83
2192,2025-03-06,5107,Canada,Home,Google Ads,455.3,2,8,0,910.6
2193,2024-03-20,3390,France,Home,TikTok Ads,48.29,1,3,0,48.29
2194,2023-01-07,7619,UK,Sports,Facebook Ads,794.13,1,6,0,794.13
2195,2024-09-19,7055,UAE,Sports,Email,1092.91,1,2,0,1092.91
2196,2025-05-18,8425,UK,Electronics,Google Ads,1168.54,2,6,0,2337.08
2197,2024-01-27,5634,UAE,Home,Google Ads,1415.08,4,1,0,5660.32
2198,2023-12-19,7666,Canada,Clothing,Organic,1288.89,2,2,0,2577.78
2199,2025-10-30,8774,Brazil,Beauty,Email,1192.42,2,2,0,2384.84
2200,2025-12-13,4432,India,Home,Organic,983.74,2,6,0,1967.48
2201,2023-02-08,3450,USA,Sports,Google Ads,1265.76,1,3,0,1265.76
2202,2024-06-08,1800,India,Home,Email,814.07,3,3,0,2442.21
2203,2023-05-05,2306,Brazil,Home,Organic,1178.06,3,7,0,3534.18
2204,2023-08-17,4676,Brazil,Sports,Email,542.57,4,7,1,2170.28
2205,2025-03-19,9859,Canada,Electronics,Organic,1214.0,4,3,1,4856.0
2206,2024-11-14,3319,UAE,Beauty,TikTok Ads,493.44,1,3,0,493.44
2207,2025-07-20,8659,France,Home,TikTok Ads,540.68,1,8,0,540.68
2208,2025-09-03,6624,Germany,Home,TikTok Ads,602.09,1,5,0,602.09
2209,2024-05-08,2414,India,Clothing,Google Ads,1321.62,1,8,0,1321.62
2210,2024-07-27,4925,USA,Sports,Organic,794.43,3,4,0,2383.29
2211,2024-09-21,4890,UK,Clothing,TikTok Ads,1027.45,2,9,0,2054.9
2212,2023-02-24,6990,Germany,Home,TikTok Ads,1432.49,1,6,0,1432.49
2213,2023-02-21,7218,Canada,Electronics,Organic,1454.35,2,3,1,2908.7
2214,2025-06-08,2757,USA,Beauty,TikTok Ads,31.2,1,9,0,31.2
2215,2024-02-16,5641,France,Electronics,Google Ads,358.51,2,7,0,717.02
2216,2023-08-31,1286,India,Beauty,Email,514.0,4,2,0,2056.0
2217,2023-12-19,2081,India,Clothing,Email,1414.25,1,7,0,1414.25
2218,2024-10-07,3281,Germany,Electronics,Email,286.57,1,8,0,286.57
2219,2023-06-23,9161,USA,Home,Facebook Ads,1135.54,3,3,0,3406.62
2220,2025-02-12,9666,UAE,Sports,Google Ads,101.76,2,4,0,203.52
2221,2023-05-28,5955,Germany,Home,Email,805.79,3,8,0,2417.37
2222,2025-06-06,4872,Canada,Electronics,TikTok Ads,1210.16,3,2,0,3630.4800000000005
2223,2025-10-31,9995,UAE,Sports,Email,431.19,4,3,0,1724.76
2224,2023-04-22,4587,France,Beauty,Facebook Ads,32.71,1,5,0,32.71
2225,2024-08-13,3633,India,Clothing,TikTok Ads,505.16,3,3,0,1515.48
2226,2024-11-07,2621,Germany,Clothing,Email,1191.53,4,3,0,4766.12
2227,2025-12-26,6691,Brazil,Home,Email,1298.92,3,4,0,3896.76
2228,2023-01-25,6585,UAE,Beauty,Google Ads,166.6,4,3,0,666.4
2229,2025-09-13,4449,UK,Electronics,Facebook Ads,95.18,2,8,0,190.36
2230,2023-01-12,4037,USA,Home,Organic,643.14,1,8,0,643.14
2231,2023-05-05,9567,Germany,Sports,TikTok Ads,593.96,2,2,0,1187.92
2232,2023-01-11,8849,Canada,Beauty,Google Ads,106.81,3,4,0,320.43
2233,2025-02-17,9906,France,Clothing,Email,60.48,1,4,0,60.48
2234,2025-07-05,3064,UK,Clothing,TikTok Ads,592.09,3,7,1,1776.27
2235,2024-09-06,6870,France,Beauty,Organic,985.08,4,7,0,3940.32
2236,2023-05-30,6499,Germany,Clothing,Facebook Ads,253.2,4,8,0,1012.8
2237,2024-07-13,1756,India,Electronics,Email,760.49,4,9,0,3041.96
2238,2025-01-10,3079,UK,Beauty,Email,889.68,3,9,0,2669.04
2239,2025-03-06,3173,Brazil,Electronics,TikTok Ads,459.6,3,6,0,1378.8000000000002
2240,2025-05-05,7915,Germany,Beauty,Organic,259.46,1,4,0,259.46
2241,2025-01-03,5235,India,Beauty,Google Ads,821.38,3,7,0,2464.14
2242,2023-06-07,3429,Germany,Sports,Google Ads,416.99,2,2,0,833.98
2243,2024-05-24,3574,France,Sports,Email,1150.17,1,2,0,1150.17
2244,2025-11-08,3312,France,Clothing,Organic,1456.54,2,8,0,2913.08
2245,2024-06-07,6446,Germany,Clothing,TikTok Ads,893.78,3,1,0,2681.34
2246,2023-04-05,3255,Brazil,Home,Facebook Ads,274.14,1,2,0,274.14
2247,2023-12-30,7021,Brazil,Clothing,Email,581.64,1,8,0,581.64
2248,2023-11-21,4158,Brazil,Electronics,Google Ads,941.98,4,6,0,3767.92
2249,2024-01-03,8205,UK,Electronics,Email,1153.12,3,7,0,3459.3599999999997
2250,2024-10-14,2725,Canada,Home,Google Ads,365.26,3,5,0,1095.78
2251,2023-07-02,7186,UAE,Clothing,TikTok Ads,837.96,2,2,0,1675.92
2252,2024-11-15,8912,UAE,Sports,TikTok Ads,1179.54,1,7,0,1179.54
2253,2024-04-05,8822,India,Electronics,TikTok Ads,903.23,3,4,0,2709.69
2254,2024-01-19,2224,France,Electronics,Email,285.76,4,1,0,1143.04
2255,2024-01-15,2251,UAE,Clothing,Email,662.1,2,8,0,1324.2
2256,2024-04-02,3967,Canada,Home,TikTok Ads,590.44,1,8,1,590.44
2257,2024-02-28,9714,USA,Home,Google Ads,1122.4,1,7,0,1122.4
2258,2024-02-26,5159,France,Sports,Facebook Ads,1054.08,2,5,1,2108.16
2259,2024-09-07,5549,UK,Sports,Email,1380.81,4,2,0,5523.24
2260,2025-09-01,8805,Canada,Beauty,Google Ads,941.89,1,4,0,941.89
2261,2023-01-09,3103,UK,Sports,Organic,172.76,1,4,0,172.76
2262,2024-04-09,9049,India,Clothing,Google Ads,1333.14,4,6,0,5332.56
2263,2024-10-08,8313,Germany,Home,Facebook Ads,1484.58,3,1,0,4453.74
2264,2025-08-16,3344,France,Clothing,Email,926.54,4,2,1,3706.16
2265,2024-09-27,1483,USA,Home,Email,550.31,2,2,0,1100.62
2266,2024-10-10,3974,Brazil,Electronics,Organic,196.48,1,1,0,196.48
2267,2023-06-09,7863,USA,Sports,Organic,1330.37,2,1,0,2660.74
2268,2023-02-22,3111,Brazil,Clothing,Organic,627.52,2,5,0,1255.04
2269,2025-06-26,7585,India,Clothing,Email,1162.28,3,8,0,3486.84
2270,2024-03-11,2610,UK,Home,Facebook Ads,778.16,1,5,0,778.16
2271,2025-05-24,3767,UK,Electronics,Facebook Ads,1162.12,4,3,0,4648.48
2272,2025-08-12,9113,Brazil,Clothing,Facebook Ads,189.51,4,8,1,758.04
2273,2024-05-04,3824,USA,Clothing,TikTok Ads,555.57,4,8,0,2222.28
2274,2025-09-11,4958,USA,Home,Email,857.09,3,6,0,2571.27
2275,2024-08-13,3806,France,Sports,TikTok Ads,965.79,1,8,1,965.79
2276,2025-09-11,1469,Brazil,Clothing,Email,681.33,4,4,0,2725.32
2277,2024-09-27,5430,USA,Beauty,Organic,1100.64,4,5,0,4402.56
2278,2024-03-11,8605,USA,Beauty,Organic,1352.24,1,3,0,1352.24
2279,2024-07-06,3774,USA,Sports,TikTok Ads,227.21,2,4,0,454.42
2280,2023-01-30,9740,UAE,Clothing,Facebook Ads,1128.66,4,9,0,4514.64
2281,2025-11-16,3931,UAE,Sports,Email,1059.43,2,7,1,2118.86
2282,2025-09-12,5916,Brazil,Beauty,Email,292.15,2,5,0,584.3
2283,2025-01-19,3374,USA,Clothing,Organic,570.94,4,3,0,2283.76
2284,2025-09-26,4471,Germany,Sports,Google Ads,1052.22,2,1,0,2104.44
2285,2025-10-21,8136,USA,Clothing,Facebook Ads,265.15,2,8,0,530.3
2286,2023-10-26,9978,UK,Electronics,Organic,218.27,4,3,0,873.08
2287,2024-10-23,9563,UK,Clothing,Organic,381.89,1,2,0,381.89
2288,2023-08-17,8031,USA,Clothing,TikTok Ads,1491.0,3,2,0,4473.0
2289,2024-09-01,6820,France,Beauty,Organic,1344.97,2,3,0,2689.94
2290,2024-03-30,8119,Canada,Sports,TikTok Ads,1010.0,4,1,1,4040.0
2291,2024-08-18,1775,Canada,Sports,Organic,792.15,1,4,0,792.15
2292,2024-01-21,3493,Canada,Clothing,Email,830.85,4,3,0,3323.4
2293,2024-11-15,3764,France,Beauty,TikTok Ads,251.29,2,5,0,502.58
2294,2023-11-25,9207,Canada,Clothing,Google Ads,1471.3,2,1,1,2942.6
2295,2024-04-25,7203,India,Clothing,Facebook Ads,1483.66,1,7,0,1483.66
2296,2025-02-22,3693,UAE,Clothing,Facebook Ads,1446.7,2,5,0,2893.4
2297,2025-11-06,3623,Germany,Home,Organic,203.35,3,6,1,610.05
2298,2024-12-26,3274,Canada,Clothing,Organic,837.36,3,1,0,2512.08
2299,2025-03-21,1661,Germany,Sports,Facebook Ads,453.91,4,4,0,1815.64
2300,2025-05-08,9536,Canada,Home,Facebook Ads,193.51,4,3,0,774.04
2301,2024-04-04,8715,Brazil,Home,Email,1157.74,4,3,1,4630.96
2302,2025-04-18,8307,Germany,Beauty,Email,404.23,1,2,0,404.23
2303,2023-12-12,1449,Germany,Beauty,TikTok Ads,352.41,2,8,0,704.82
2304,2025-10-15,4935,UK,Electronics,Facebook Ads,1284.76,3,2,0,3854.2799999999997
2305,2024-08-15,5752,UK,Electronics,TikTok Ads,870.21,2,8,0,1740.42
2306,2025-04-22,1806,UK,Beauty,Facebook Ads,1392.62,3,8,0,4177.86
2307,2023-10-09,5988,Canada,Beauty,Facebook Ads,61.73,2,8,0,123.46
2308,2024-09-11,2682,India,Home,Google Ads,1110.22,1,4,0,1110.22
2309,2024-02-01,1402,Germany,Home,Email,1170.16,3,7,0,3510.4800000000005
2310,2025-12-17,7953,India,Beauty,Organic,768.53,3,2,0,2305.59
2311,2025-03-22,2066,Canada,Clothing,Organic,42.93,3,5,0,128.79
2312,2024-10-07,4070,India,Electronics,Facebook Ads,1367.24,3,1,0,4101.72
2313,2024-03-16,1347,India,Sports,TikTok Ads,1285.48,1,4,0,1285.48
2314,2025-08-06,9005,UAE,Electronics,Google Ads,1407.06,3,9,1,4221.18
2315,2024-11-18,9732,Germany,Electronics,Organic,744.64,2,6,0,1489.28
2316,2023-04-14,7023,Germany,Beauty,Organic,642.71,4,5,0,2570.84
2317,2024-10-12,9412,UAE,Clothing,Google Ads,1257.5,2,7,0,2515.0
2318,2023-05-27,8405,France,Electronics,Organic,231.6,3,9,0,694.8
2319,2025-05-19,9437,USA,Sports,Email,506.57,1,7,0,506.57
2320,2024-06-27,5105,France,Home,Google Ads,1096.57,2,4,0,2193.14
2321,2023-05-13,5053,Germany,Beauty,Facebook Ads,943.89,4,4,0,3775.56
2322,2024-03-25,2067,UAE,Electronics,TikTok Ads,390.17,4,5,0,1560.68
2323,2024-03-07,8093,Brazil,Sports,TikTok Ads,826.94,3,1,0,2480.82
2324,2025-08-21,5233,Canada,Clothing,Google Ads,837.69,1,9,0,837.69
2325,2023-02-03,7154,Canada,Electronics,TikTok Ads,913.01,3,1,0,2739.0299999999997
2326,2023-03-09,2086,Brazil,Beauty,Organic,1169.67,2,8,1,2339.34
2327,2024-08-28,1416,India,Clothing,Google Ads,849.4,3,3,0,2548.2
2328,2023-07-14,4556,UAE,Beauty,Email,714.32,1,7,0,714.32
2329,2025-04-15,9976,Germany,Beauty,TikTok Ads,557.86,2,4,0,1115.72
2330,2024-09-30,7670,Germany,Sports,Email,1407.48,2,2,0,2814.96
2331,2023-04-01,3146,France,Sports,Facebook Ads,1387.04,1,5,0,1387.04
2332,2025-07-22,7949,UK,Clothing,Facebook Ads,17.14,3,6,1,51.42
2333,2025-05-27,7598,UK,Sports,Facebook Ads,349.36,4,3,0,1397.44
2334,2023-08-31,6016,France,Sports,Facebook Ads,1355.27,1,6,0,1355.27
2335,2024-03-15,6188,Brazil,Sports,TikTok Ads,287.75,1,4,1,287.75
2336,2023-10-08,9050,Brazil,Beauty,Google Ads,54.19,2,4,1,108.38
2337,2025-07-07,8556,France,Electronics,Organic,153.59,4,9,0,614.36
2338,2023-10-26,7136,UK,Sports,Email,889.19,3,9,0,2667.57
2339,2024-08-18,3175,India,Home,Email,681.95,1,2,0,681.95
2340,2023-05-16,5471,France,Home,Google Ads,58.89,4,2,0,235.56
2341,2023-04-20,3137,USA,Electronics,Google Ads,1243.72,1,6,0,1243.72
2342,2023-08-22,8145,Germany,Beauty,Google Ads,819.74,1,4,0,819.74
2343,2023-07-02,8119,UK,Home,TikTok Ads,229.44,2,2,0,458.88
2344,2025-09-29,4590,France,Electronics,TikTok Ads,630.44,2,6,0,1260.88
2345,2023-07-16,7104,Canada,Home,Email,1206.46,3,2,0,3619.38
2346,2025-10-09,3628,Brazil,Beauty,Google Ads,1003.96,3,4,0,3011.88
2347,2025-07-07,5336,India,Sports,Google Ads,682.66,3,5,0,2047.98
2348,2024-03-04,5893,Canada,Clothing,Email,1317.68,4,6,0,5270.72
2349,2023-01-04,6374,India,Clothing,Organic,214.32,3,6,0,642.96
2350,2025-09-07,1776,Brazil,Beauty,Facebook Ads,988.25,3,1,0,2964.75
2351,2024-10-15,2132,India,Clothing,Google Ads,757.66,2,6,0,1515.32
2352,2024-03-05,9383,UK,Electronics,Facebook Ads,829.4,1,8,0,829.4
2353,2025-06-29,7255,Germany,Home,TikTok Ads,1473.07,3,7,0,4419.21
2354,2025-11-20,8201,UAE,Clothing,Organic,203.68,2,7,0,407.36
2355,2023-10-29,5611,Brazil,Sports,Email,799.63,1,8,0,799.63
2356,2023-07-11,6055,Canada,Home,TikTok Ads,644.12,3,5,0,1932.3600000000001
2357,2024-07-01,3352,UAE,Home,Organic,341.11,3,9,1,1023.33
2358,2023-01-01,6413,Germany,Electronics,Email,729.87,4,2,0,2919.48
2359,2024-07-02,1474,France,Electronics,Email,754.19,2,9,0,1508.38
2360,2025-02-01,6813,UK,Home,TikTok Ads,941.27,4,6,0,3765.08
2361,2024-06-19,2944,India,Electronics,Facebook Ads,183.94,3,7,0,551.8199999999999
2362,2023-04-16,5597,UK,Home,Email,472.49,1,1,0,472.49
2363,2025-02-10,8706,Germany,Beauty,Facebook Ads,336.2,3,3,0,1008.5999999999999
2364,2024-12-13,6820,France,Beauty,TikTok Ads,1395.47,1,5,0,1395.47
2365,2023-10-27,7087,UAE,Electronics,Email,657.68,3,8,0,1973.04
2366,2025-06-13,3445,UAE,Clothing,Organic,864.25,3,1,0,2592.75
2367,2023-11-19,8722,USA,Home,Facebook Ads,614.96,1,4,0,614.96
2368,2025-01-31,3616,UAE,Electronics,Google Ads,1039.72,4,5,0,4158.88
2369,2025-09-20,4623,Brazil,Electronics,TikTok Ads,279.12,1,9,0,279.12
2370,2023-09-11,5963,UK,Electronics,Email,1348.85,1,9,0,1348.85
2371,2023-03-01,8981,Brazil,Beauty,Google Ads,1072.08,2,9,0,2144.16
2372,2024-08-30,4033,UK,Home,Email,598.68,1,1,0,598.68
2373,2025-01-31,9168,Canada,Home,Email,411.46,1,1,0,411.46
2374,2024-10-06,8285,UK,Clothing,Organic,237.58,4,1,0,950.32
2375,2023-06-11,8218,UAE,Beauty,Organic,653.77,1,1,0,653.77
2376,2025-11-16,3639,UAE,Home,Email,325.46,1,4,0,325.46
2377,2023-11-29,9407,Germany,Beauty,Organic,593.44,3,1,0,1780.3200000000002
2378,2023-04-02,3926,UK,Sports,Google Ads,691.97,1,4,0,691.97
2379,2023-10-10,7882,Brazil,Beauty,Google Ads,216.35,4,8,0,865.4
2380,2024-05-10,8996,Brazil,Beauty,Google Ads,1237.98,2,6,0,2475.96
2381,2023-01-21,3812,UAE,Clothing,Facebook Ads,801.44,1,6,0,801.44
2382,2023-05-07,3705,USA,Beauty,TikTok Ads,792.64,2,5,1,1585.28
2383,2025-11-17,9300,USA,Home,Google Ads,588.86,3,5,0,1766.58
2384,2025-06-06,6998,Brazil,Beauty,Email,1074.24,1,2,1,1074.24
2385,2023-08-14,2215,India,Clothing,Email,582.1,3,4,0,1746.3000000000002
2386,2024-12-06,4939,Germany,Beauty,Email,1374.36,3,1,0,4123.08
2387,2023-01-17,3341,Canada,Clothing,Organic,1453.07,3,2,1,4359.21
2388,2024-05-15,7887,USA,Clothing,Email,1256.4,2,8,0,2512.8
2389,2025-12-17,2146,France,Sports,TikTok Ads,1488.74,1,9,0,1488.74
2390,2025-12-22,5712,France,Home,Organic,207.91,2,9,0,415.82
2391,2025-07-14,6583,Germany,Electronics,Organic,732.48,3,5,0,2197.44
2392,2025-01-21,3418,USA,Clothing,Facebook Ads,871.11,2,4,1,1742.22
2393,2025-09-04,1699,India,Electronics,TikTok Ads,318.9,3,9,0,956.6999999999999
2394,2025-03-28,4403,Canada,Clothing,Email,1284.59,2,6,0,2569.18
2395,2024-07-06,4669,Germany,Clothing,Organic,1101.83,3,6,0,3305.49
2396,2025-12-31,4120,France,Beauty,TikTok Ads,122.26,4,5,0,489.04
2397,2025-07-05,6173,France,Electronics,Facebook Ads,1202.21,3,1,0,3606.63
2398,2023-12-08,2362,Canada,Electronics,Organic,797.33,4,8,0,3189.32
2399,2024-01-16,6660,USA,Sports,Facebook Ads,494.51,1,7,0,494.51
2400,2025-08-11,6052,UAE,Home,Email,632.19,3,2,0,1896.5700000000002
2401,2025-03-14,5622,Canada,Electronics,Google Ads,576.27,2,5,0,1152.54
2402,2025-07-15,1758,UAE,Home,Google Ads,1234.41,4,8,0,4937.64
2403,2023-09-29,5177,USA,Home,TikTok Ads,831.27,2,2,0,1662.54
2404,2024-10-23,8357,Canada,Clothing,Organic,689.54,4,6,0,2758.16
2405,2023-02-03,7971,UK,Beauty,Organic,804.67,1,1,0,804.67
2406,2025-07-20,1178,Canada,Home,TikTok Ads,120.39,3,9,0,361.17
2407,2025-07-07,1230,Germany,Clothing,Google Ads,1166.35,2,1,0,2332.7
2408,2023-11-24,1517,Canada,Beauty,Facebook Ads,1223.1,4,7,0,4892.4
2409,2025-05-20,3838,France,Sports,Email,515.55,1,8,0,515.55
2410,2023-12-14,3223,Germany,Clothing,Organic,222.16,1,3,0,222.16
2411,2025-10-27,4013,France,Clothing,Facebook Ads,710.31,3,6,0,2130.93
2412,2024-05-07,2935,France,Electronics,Google Ads,363.26,4,7,0,1453.04
2413,2024-03-30,9074,UK,Beauty,Facebook Ads,1480.06,2,8,0,2960.12
2414,2023-03-24,5882,USA,Clothing,Google Ads,951.14,2,4,1,1902.28
2415,2023-08-27,7997,Germany,Home,Facebook Ads,734.37,1,3,0,734.37
2416,2023-11-12,6127,UK,Sports,Organic,1014.69,3,2,0,3044.07
2417,2024-10-31,4157,India,Sports,TikTok Ads,402.39,2,8,0,804.78
2418,2024-04-19,5254,UAE,Home,Google Ads,808.19,4,3,0,3232.76
2419,2023-07-29,2488,USA,Home,Google Ads,585.38,1,8,0,585.38
2420,2024-01-07,5166,Germany,Sports,Organic,879.53,1,8,0,879.53
2421,2025-05-22,6075,USA,Beauty,Facebook Ads,661.98,4,9,0,2647.92
2422,2025-03-13,7015,France,Clothing,Facebook Ads,719.85,1,5,1,719.85
2423,2024-10-10,1156,Canada,Clothing,TikTok Ads,374.15,2,6,0,748.3
2424,2023-09-20,4451,UAE,Beauty,TikTok Ads,1138.73,4,7,0,4554.92
2425,2023-06-16,8850,Brazil,Sports,Google Ads,467.6,4,5,0,1870.4
2426,2024-10-01,2117,Brazil,Beauty,Google Ads,954.83,3,6,0,2864.4900000000002
2427,2025-12-29,3506,India,Home,TikTok Ads,507.6,3,2,0,1522.8000000000002
2428,2024-07-12,2676,UK,Clothing,Email,760.31,1,6,0,760.31
2429,2025-03-21,3264,UK,Sports,TikTok Ads,1154.89,4,6,0,4619.56
2430,2024-09-30,1656,UAE,Clothing,Organic,1201.12,2,3,0,2402.24
2431,2023-05-29,1323,Germany,Sports,TikTok Ads,761.77,2,2,1,1523.54
2432,2025-07-24,9502,India,Electronics,Organic,1375.65,4,6,0,5502.6
2433,2023-06-06,2434,UAE,Clothing,Organic,397.39,2,4,1,794.78
2434,2025-02-19,1330,France,Clothing,Facebook Ads,1193.33,1,8,0,1193.33
