student_id,name,grade,subject,teacher,score,attendance_percentage,exam_date,gpa,status,remarks
3256,Student_2256,12th,Biology,Teacher_14,80,67,2024-06-25,2.88,Pass,Good
3257,Student_2257,11th,Science,Teacher_11,64,72,2024-12-08,2.12,Fail,Excellent
3258,Student_2258,10th,Physics,Teacher_26,72,62,2024-02-21,3.5,Pass,Average
3259,Student_2259,12th,Mathematics,Teacher_10,58,60,2024-09-01,3.13,Pass,Good
3260,Student_2260,11th,History,Teacher_27,66,68,2024-09-09,2.9,Pass,Excellent
3261,Student_2261,9th,English,Teacher_11,87,90,2024-12-28,2.62,Pass,Poor
3262,Student_2262,12th,Mathematics,Teacher_6,83,85,2024-10-05,3.0,Pass,Excellent
3263,Student_2263,10th,Computer Science,Teacher_2,68,76,2024-07-09,2.68,Fail,Excellent
3264,Student_2264,10th,Biology,Teacher_11,71,93,2024-03-20,3.51,Pass,Excellent
3265,Student_2265,10th,Science,Teacher_19,57,68,2024-10-23,3.09,Fail,Poor
3266,Student_2266,9th,Biology,Teacher_6,58,72,2024-12-07,3.75,Pass,Average
3267,Student_2267,12th,Biology,Teacher_14,72,64,2024-11-10,3.09,Pass,Average
3268,Student_2268,12th,Physics,Teacher_20,32,72,2024-04-17,2.48,Pass,Excellent
3269,Student_2269,9th,Physics,Teacher_6,39,60,2024-03-21,3.7,Pass,Good
3270,Student_2270,12th,English,Teacher_17,88,84,2024-08-23,3.11,Fail,Good
3271,Student_2271,9th,Physics,Teacher_10,43,63,2024-09-28,2.41,Pass,Excellent
3272,Student_2272,9th,Physics,Teacher_28,76,95,2024-02-12,3.25,Pass,Excellent
3273,Student_2273,9th,Mathematics,Teacher_1,71,69,2024-03-18,2.72,Pass,Good
3274,Student_2274,10th,Computer Science,Teacher_3,61,87,2024-10-06,3.69,Pass,Excellent
3275,Student_2275,12th,History,Teacher_8,61,65,2024-04-02,2.91,Pass,Excellent
3276,Student_2276,9th,English,Teacher_8,71,86,2024-06-18,3.45,Pass,Average
3277,Student_2277,12th,Mathematics,Teacher_27,61,71,2024-04-08,2.19,Pass,Average
3278,Student_2278,10th,History,Teacher_20,55,62,2024-04-06,2.79,Pass,Excellent
3279,Student_2279,9th,Biology,Teacher_22,30,92,2024-06-28,3.97,Pass,Excellent
3280,Student_2280,11th,Mathematics,Teacher_15,85,69,2025-01-12,3.62,Pass,Poor
3281,Student_2281,10th,Chemistry,Teacher_24,31,90,2024-05-09,2.32,Pass,Average
3282,Student_2282,11th,Mathematics,Teacher_7,59,74,2024-07-10,2.56,Fail,Excellent
3283,Student_2283,12th,Physics,Teacher_11,81,66,2024-10-06,2.66,Pass,Poor
3284,Student_2284,12th,History,Teacher_7,38,95,2024-06-08,3.3,Pass,Poor
3285,Student_2285,10th,English,Teacher_29,51,73,2024-02-24,3.51,Fail,Poor
3286,Student_2286,12th,English,Teacher_4,63,73,2024-05-22,3.5,Pass,Poor
3287,Student_2287,11th,History,Teacher_25,78,62,2024-04-24,3.02,Pass,Average
3288,Student_2288,9th,Physics,Teacher_12,30,62,2024-12-05,3.62,Pass,Poor
3289,Student_2289,9th,Science,Teacher_26,82,81,2024-10-23,2.87,Pass,Average
3290,Student_2290,9th,Mathematics,Teacher_6,69,78,2024-06-03,2.25,Pass,Poor
3291,Student_2291,10th,Physics,Teacher_14,74,94,2024-03-19,3.13,Pass,Poor
3292,Student_2292,12th,Chemistry,Teacher_12,97,71,2024-11-30,3.9,Pass,Good
3293,Student_2293,11th,Computer Science,Teacher_11,38,64,2024-06-18,3.59,Pass,Average
3294,Student_2294,12th,Biology,Teacher_19,51,69,2024-11-24,3.16,Pass,Good
3295,Student_2295,12th,History,Teacher_21,47,92,2024-10-14,3.29,Pass,Good
3296,Student_2296,12th,Computer Science,Teacher_5,72,72,2024-03-02,3.86,Pass,Poor
3297,Student_2297,9th,Mathematics,Teacher_14,68,94,2024-09-28,2.86,Pass,Average
3298,Student_2298,11th,English,Teacher_21,35,91,2024-12-08,2.66,Pass,Excellent
3299,Student_2299,11th,Biology,Teacher_24,77,70,2024-04-10,3.95,Pass,Poor
3300,Student_2300,12th,Computer Science,Teacher_16,36,97,2024-11-13,3.73,Pass,Average
3301,Student_2301,9th,Science,Teacher_25,98,83,2024-11-07,2.65,Fail,Good
3302,Student_2302,9th,Computer Science,Teacher_13,45,94,2024-04-02,2.93,Fail,Average
3303,Student_2303,11th,Chemistry,Teacher_25,30,78,2024-04-11,2.83,Pass,Poor
3304,Student_2304,9th,English,Teacher_29,66,65,2024-12-17,2.3,Pass,Average
3305,Student_2305,9th,History,Teacher_22,66,99,2024-11-29,3.92,Pass,Good
3306,Student_2306,9th,Mathematics,Teacher_22,93,94,2024-11-19,2.81,Fail,Average
3307,Student_2307,10th,History,Teacher_25,91,63,2024-07-05,3.75,Pass,Average
3308,Student_2308,12th,Biology,Teacher_20,90,92,2024-10-29,2.38,Pass,Good
3309,Student_2309,11th,Mathematics,Teacher_22,62,72,2024-02-05,3.1,Pass,Poor
3310,Student_2310,11th,Physics,Teacher_4,95,95,2024-01-29,2.05,Pass,Excellent
3311,Student_2311,10th,Science,Teacher_11,59,78,2024-02-25,3.53,Pass,Good
3312,Student_2312,12th,Physics,Teacher_17,49,71,2024-02-07,3.16,Pass,Good
3313,Student_2313,11th,Physics,Teacher_7,89,70,2024-12-08,3.25,Pass,Poor
3314,Student_2314,9th,History,Teacher_14,53,65,2024-11-05,2.1,Pass,Poor
3315,Student_2315,11th,Biology,Teacher_26,33,71,2024-05-29,2.42,Pass,Average
3316,Student_2316,9th,Science,Teacher_11,66,86,2024-12-13,2.15,Pass,Good
3317,Student_2317,10th,Computer Science,Teacher_28,33,84,2024-05-01,2.58,Pass,Average
3318,Student_2318,9th,Mathematics,Teacher_22,47,62,2024-11-02,3.25,Pass,Average
3319,Student_2319,11th,Mathematics,Teacher_9,95,62,2024-08-15,3.13,Pass,Poor
3320,Student_2320,11th,Chemistry,Teacher_23,77,79,2024-11-26,3.22,Pass,Poor
3321,Student_2321,11th,English,Teacher_13,62,87,2024-12-07,3.1,Pass,Average
3322,Student_2322,10th,Chemistry,Teacher_23,87,82,2024-01-30,2.55,Pass,Good
3323,Student_2323,10th,Computer Science,Teacher_18,57,62,2024-09-25,2.49,Pass,Good
3324,Student_2324,12th,Chemistry,Teacher_28,64,83,2024-12-01,2.27,Pass,Average
3325,Student_2325,11th,Mathematics,Teacher_11,39,99,2024-10-20,3.7,Pass,Excellent
3326,Student_2326,9th,History,Teacher_15,94,65,2024-06-11,3.23,Pass,Excellent
3327,Student_2327,10th,Physics,Teacher_25,71,79,2024-12-08,2.37,Pass,Poor
3328,Student_2328,11th,Biology,Teacher_26,38,70,2024-06-17,2.35,Pass,Good
3329,Student_2329,11th,Physics,Teacher_25,89,91,2024-09-18,3.75,Pass,Average
3330,Student_2330,10th,Physics,Teacher_22,44,86,2024-05-19,3.49,Pass,Average
3331,Student_2331,12th,Science,Teacher_29,86,80,2024-12-30,3.32,Pass,Good
3332,Student_2332,10th,Mathematics,Teacher_19,98,72,2024-08-09,2.81,Pass,Poor
3333,Student_2333,10th,Computer Science,Teacher_1,51,81,2024-06-15,2.52,Pass,Poor
3334,Student_2334,9th,Computer Science,Teacher_4,93,94,2024-09-03,3.96,Pass,Excellent
3335,Student_2335,9th,Biology,Teacher_14,70,81,2024-02-21,3.59,Pass,Good
3336,Student_2336,12th,History,Teacher_14,85,87,2025-01-01,2.6,Fail,Good
3337,Student_2337,11th,Science,Teacher_3,52,80,2024-02-14,3.7,Fail,Average
3338,Student_2338,10th,English,Teacher_30,54,77,2024-04-04,3.52,Pass,Good
3339,Student_2339,12th,History,Teacher_28,35,90,2024-08-27,2.59,Pass,Excellent
3340,Student_2340,9th,Chemistry,Teacher_17,63,96,2024-08-14,2.85,Pass,Good
3341,Student_2341,10th,History,Teacher_3,92,80,2024-09-18,2.37,Pass,Average
3342,Student_2342,11th,History,Teacher_16,38,73,2024-09-08,2.22,Pass,Excellent
3343,Student_2343,9th,Physics,Teacher_14,89,84,2024-04-28,3.45,Pass,Average
3344,Student_2344,9th,History,Teacher_30,78,86,2024-07-07,2.54,Fail,Good
3345,Student_2345,9th,Computer Science,Teacher_20,80,99,2024-11-20,3.64,Pass,Poor
3346,Student_2346,12th,Chemistry,Teacher_29,89,82,2024-03-28,3.99,Pass,Good
3347,Student_2347,11th,Chemistry,Teacher_13,99,90,2024-06-23,2.15,Pass,Good
3348,Student_2348,10th,Mathematics,Teacher_15,66,88,2024-06-26,2.95,Pass,Average
3349,Student_2349,12th,History,Teacher_14,60,89,2024-07-09,3.6,Fail,Poor
3350,Student_2350,12th,Physics,Teacher_24,70,85,2024-08-06,3.58,Pass,Good
3351,Student_2351,12th,History,Teacher_25,91,79,2024-03-21,3.52,Pass,Excellent
3352,Student_2352,9th,English,Teacher_19,87,97,2024-07-22,2.7,Pass,Excellent
3353,Student_2353,11th,English,Teacher_6,43,78,2024-10-04,2.91,Pass,Average
3354,Student_2354,12th,Physics,Teacher_10,65,86,2024-10-28,3.19,Pass,Average
3355,Student_2355,10th,Mathematics,Teacher_27,65,84,2024-03-09,3.95,Pass,Poor
3356,Student_2356,11th,Mathematics,Teacher_15,37,99,2024-06-26,2.66,Pass,Average
3357,Student_2357,10th,Chemistry,Teacher_21,55,97,2024-05-17,3.85,Pass,Poor
3358,Student_2358,11th,Chemistry,Teacher_22,65,82,2024-09-09,2.54,Pass,Good
3359,Student_2359,10th,Science,Teacher_20,77,88,2024-03-17,3.98,Pass,Excellent
3360,Student_2360,9th,Physics,Teacher_26,57,74,2024-05-30,3.34,Fail,Excellent
3361,Student_2361,12th,History,Teacher_6,97,62,2024-09-01,2.93,Pass,Excellent
3362,Student_2362,10th,Biology,Teacher_23,91,69,2024-05-20,3.23,Pass,Average
3363,Student_2363,11th,Physics,Teacher_25,80,74,2024-03-27,2.55,Fail,Average
3364,Student_2364,12th,Science,Teacher_10,71,75,2024-03-04,2.55,Fail,Good
3365,Student_2365,12th,Chemistry,Teacher_7,58,76,2024-02-09,2.23,Pass,Average
3366,Student_2366,11th,Physics,Teacher_22,39,78,2024-06-11,2.23,Pass,Poor
3367,Student_2367,10th,Physics,Teacher_17,68,70,2024-07-29,2.7,Pass,Excellent
3368,Student_2368,9th,Chemistry,Teacher_18,30,64,2024-11-25,3.53,Pass,Good
3369,Student_2369,9th,Computer Science,Teacher_17,68,64,2024-08-16,3.22,Pass,Poor
3370,Student_2370,10th,Science,Teacher_9,50,73,2024-05-21,2.21,Pass,Poor
3371,Student_2371,12th,Chemistry,Teacher_10,94,85,2024-04-05,3.7,Pass,Average
3372,Student_2372,12th,Mathematics,Teacher_10,44,67,2024-06-30,3.2,Pass,Average
3373,Student_2373,12th,History,Teacher_25,33,64,2024-11-05,3.92,Fail,Excellent
3374,Student_2374,12th,Chemistry,Teacher_7,89,66,2024-06-23,3.34,Pass,Good
3375,Student_2375,10th,Science,Teacher_16,90,75,2024-04-21,2.35,Pass,Poor
3376,Student_2376,12th,English,Teacher_29,49,73,2024-04-05,2.95,Pass,Average
3377,Student_2377,11th,Mathematics,Teacher_18,39,96,2024-09-26,3.3,Fail,Average
3378,Student_2378,12th,English,Teacher_6,63,63,2024-10-04,2.06,Pass,Good
3379,Student_2379,9th,Biology,Teacher_27,77,95,2024-09-10,2.03,Pass,Good
3380,Student_2380,12th,Chemistry,Teacher_20,62,76,2024-09-26,2.26,Fail,Average
3381,Student_2381,10th,Mathematics,Teacher_1,90,95,2024-06-20,2.5,Pass,Average
3382,Student_2382,9th,History,Teacher_1,39,65,2024-09-25,2.86,Pass,Excellent
3383,Student_2383,10th,Chemistry,Teacher_12,83,75,2024-01-26,2.97,Fail,Good
3384,Student_2384,10th,History,Teacher_21,94,88,2024-03-01,2.28,Fail,Poor
3385,Student_2385,9th,Computer Science,Teacher_28,30,95,2024-08-03,3.35,Pass,Average
3386,Student_2386,10th,Physics,Teacher_2,34,97,2024-09-29,3.19,Pass,Average
3387,Student_2387,10th,English,Teacher_4,44,96,2024-09-05,2.59,Pass,Average
3388,Student_2388,12th,Mathematics,Teacher_17,57,69,2024-05-17,2.03,Pass,Average
3389,Student_2389,11th,History,Teacher_4,52,95,2024-05-04,2.16,Pass,Excellent
3390,Student_2390,10th,Science,Teacher_11,46,88,2024-11-08,2.78,Pass,Good
3391,Student_2391,10th,History,Teacher_22,42,73,2024-07-13,2.31,Pass,Average
3392,Student_2392,10th,Science,Teacher_26,43,63,2024-02-08,2.75,Pass,Good
3393,Student_2393,12th,Chemistry,Teacher_4,40,95,2024-02-09,3.26,Pass,Poor
3394,Student_2394,11th,Mathematics,Teacher_1,57,72,2024-06-07,3.09,Pass,Poor
3395,Student_2395,9th,History,Teacher_7,71,77,2024-09-24,2.46,Pass,Poor
3396,Student_2396,12th,Biology,Teacher_30,90,92,2024-11-15,2.69,Pass,Poor
3397,Student_2397,12th,History,Teacher_18,93,80,2024-12-14,3.23,Pass,Good
3398,Student_2398,11th,Computer Science,Teacher_9,60,75,2024-12-24,3.72,Pass,Poor
3399,Student_2399,11th,Biology,Teacher_29,39,74,2024-09-11,3.51,Pass,Poor
3400,Student_2400,12th,Mathematics,Teacher_3,37,64,2024-06-09,3.11,Pass,Average
3401,Student_2401,9th,Computer Science,Teacher_8,50,65,2024-10-15,2.72,Pass,Average
3402,Student_2402,12th,History,Teacher_29,88,97,2024-01-19,2.73,Pass,Average
3403,Student_2403,11th,Science,Teacher_24,79,62,2024-03-10,3.76,Pass,Excellent
3404,Student_2404,9th,History,Teacher_19,98,71,2024-08-22,2.08,Pass,Average
3405,Student_2405,11th,English,Teacher_4,99,95,2024-03-23,3.98,Pass,Poor
3406,Student_2406,9th,Chemistry,Teacher_18,59,92,2024-05-29,3.33,Fail,Good
3407,Student_2407,10th,Physics,Teacher_20,46,95,2024-07-20,3.36,Pass,Poor
3408,Student_2408,11th,Science,Teacher_27,49,92,2024-08-08,2.08,Pass,Good
3409,Student_2409,11th,English,Teacher_11,77,90,2024-07-20,3.21,Pass,Poor
3410,Student_2410,12th,Biology,Teacher_27,31,80,2024-02-07,2.97,Pass,Excellent
3411,Student_2411,11th,Chemistry,Teacher_14,66,86,2024-08-07,2.21,Pass,Average
3412,Student_2412,11th,Mathematics,Teacher_25,30,86,2024-02-10,2.56,Pass,Poor
3413,Student_2413,10th,Science,Teacher_18,33,67,2024-11-01,3.78,Pass,Average
3414,Student_2414,11th,Physics,Teacher_28,83,96,2024-10-28,3.1,Pass,Excellent
3415,Student_2415,10th,Chemistry,Teacher_28,54,91,2024-04-23,2.83,Pass,Excellent
3416,Student_2416,10th,Biology,Teacher_29,32,85,2024-07-18,2.15,Pass,Average
3417,Student_2417,10th,Computer Science,Teacher_16,38,61,2024-10-24,3.43,Pass,Average
3418,Student_2418,10th,Computer Science,Teacher_3,63,71,2024-06-10,3.41,Pass,Good
3419,Student_2419,9th,Physics,Teacher_15,72,81,2024-02-21,3.23,Pass,Average
3420,Student_2420,12th,Mathematics,Teacher_27,51,76,2024-07-30,3.02,Pass,Average
3421,Student_2421,9th,Mathematics,Teacher_27,99,66,2024-09-29,2.87,Pass,Good
3422,Student_2422,11th,Biology,Teacher_4,31,63,2024-09-01,3.19,Fail,Poor
3423,Student_2423,9th,Science,Teacher_5,95,96,2024-10-22,2.47,Pass,Good
3424,Student_2424,9th,Biology,Teacher_17,61,97,2024-06-06,3.88,Pass,Poor
3425,Student_2425,11th,History,Teacher_7,45,91,2024-11-29,3.18,Pass,Poor
3426,Student_2426,11th,Mathematics,Teacher_16,30,70,2024-12-28,2.62,Pass,Poor
3427,Student_2427,11th,Chemistry,Teacher_14,77,60,2024-11-22,2.9,Pass,Good
3428,Student_2428,9th,History,Teacher_26,79,84,2024-03-15,3.61,Pass,Good
3429,Student_2429,9th,Computer Science,Teacher_16,42,83,2024-03-20,2.32,Fail,Excellent
3430,Student_2430,11th,Computer Science,Teacher_7,44,76,2024-03-04,2.59,Pass,Poor
3431,Student_2431,12th,English,Teacher_9,82,67,2024-08-03,3.36,Pass,Good
3432,Student_2432,12th,Physics,Teacher_4,73,86,2024-07-24,2.63,Pass,Excellent
3433,Student_2433,10th,History,Teacher_30,37,77,2024-07-06,3.59,Pass,Poor
3434,Student_2434,11th,Physics,Teacher_30,75,86,2024-10-26,2.26,Pass,Good
3435,Student_2435,10th,Biology,Teacher_22,98,81,2024-07-20,3.53,Pass,Good
3436,Student_2436,12th,History,Teacher_11,48,75,2024-03-28,2.14,Pass,Good
3437,Student_2437,10th,Biology,Teacher_2,67,61,2024-04-25,2.03,Pass,Average
3438,Student_2438,11th,English,Teacher_12,40,64,2024-11-18,3.8,Pass,Excellent
3439,Student_2439,11th,Mathematics,Teacher_12,72,77,2024-10-01,3.16,Pass,Good
3440,Student_2440,11th,Computer Science,Teacher_30,49,62,2024-08-07,2.7,Pass,Average
3441,Student_2441,9th,English,Teacher_4,49,86,2024-09-27,2.47,Pass,Excellent
3442,Student_2442,10th,Computer Science,Teacher_18,50,76,2024-02-04,3.23,Fail,Excellent
3443,Student_2443,12th,Mathematics,Teacher_26,86,75,2024-02-07,3.02,Pass,Average
3444,Student_2444,12th,Biology,Teacher_21,79,65,2024-02-03,3.98,Fail,Excellent
3445,Student_2445,12th,Mathematics,Teacher_7,55,66,2024-03-25,3.97,Pass,Average
3446,Student_2446,9th,Computer Science,Teacher_29,59,73,2025-01-14,3.27,Pass,Poor
3447,Student_2447,9th,Computer Science,Teacher_1,60,97,2024-07-03,2.89,Pass,Good
3448,Student_2448,11th,Physics,Teacher_26,71,99,2024-09-13,2.98,Fail,Average
3449,Student_2449,12th,Chemistry,Teacher_26,97,74,2024-10-06,3.36,Pass,Excellent
3450,Student_2450,9th,English,Teacher_23,90,92,2024-09-04,2.2,Pass,Excellent
3451,Student_2451,11th,History,Teacher_26,90,86,2024-03-31,2.66,Pass,Poor
3452,Student_2452,12th,Computer Science,Teacher_13,99,88,2024-11-20,2.15,Fail,Poor
3453,Student_2453,10th,English,Teacher_6,97,96,2024-10-04,2.15,Fail,Poor
3454,Student_2454,11th,Physics,Teacher_6,46,64,2024-03-26,2.39,Fail,Poor
3455,Student_2455,9th,Mathematics,Teacher_12,48,88,2024-06-30,2.97,Fail,Poor
3456,Student_2456,9th,Physics,Teacher_8,80,91,2024-11-23,3.57,Pass,Good
3457,Student_2457,11th,Science,Teacher_24,99,65,2024-06-26,2.97,Pass,Average
3458,Student_2458,11th,Science,Teacher_22,92,61,2024-04-07,2.67,Pass,Poor
3459,Student_2459,9th,History,Teacher_19,59,65,2024-08-03,2.16,Pass,Poor
3460,Student_2460,10th,Physics,Teacher_5,54,63,2024-11-25,3.1,Pass,Good
3461,Student_2461,12th,Biology,Teacher_18,55,88,2024-06-16,2.54,Fail,Average
3462,Student_2462,10th,History,Teacher_30,85,84,2024-11-13,3.23,Pass,Poor
3463,Student_2463,11th,Biology,Teacher_5,51,68,2024-07-05,3.95,Pass,Average
3464,Student_2464,10th,History,Teacher_30,48,62,2024-09-30,2.22,Fail,Average
3465,Student_2465,9th,Science,Teacher_25,60,85,2024-10-01,2.42,Pass,Good
3466,Student_2466,11th,History,Teacher_10,55,86,2024-10-13,2.95,Pass,Good
3467,Student_2467,12th,Science,Teacher_1,71,95,2024-09-21,3.94,Pass,Poor
3468,Student_2468,9th,Computer Science,Teacher_10,70,91,2025-01-11,3.54,Pass,Excellent
3469,Student_2469,9th,Mathematics,Teacher_5,52,60,2024-10-29,3.8,Pass,Good
3470,Student_2470,12th,Biology,Teacher_12,76,75,2024-06-16,2.67,Pass,Average
3471,Student_2471,12th,Physics,Teacher_22,42,70,2024-09-14,3.98,Pass,Average
3472,Student_2472,10th,Computer Science,Teacher_30,95,85,2024-01-23,2.21,Fail,Poor
3473,Student_2473,11th,Computer Science,Teacher_27,95,99,2024-07-21,2.11,Pass,Poor
3474,Student_2474,12th,History,Teacher_7,45,60,2024-07-02,3.71,Pass,Poor
3475,Student_2475,12th,Science,Teacher_9,57,85,2024-12-24,3.85,Fail,Average
3476,Student_2476,11th,English,Teacher_22,64,87,2024-03-11,2.18,Pass,Good
3477,Student_2477,12th,Biology,Teacher_21,70,68,2024-08-15,2.23,Pass,Excellent
3478,Student_2478,12th,Computer Science,Teacher_12,60,81,2024-11-08,2.07,Pass,Good
3479,Student_2479,10th,History,Teacher_23,61,67,2024-06-20,2.21,Pass,Excellent
3480,Student_2480,9th,Chemistry,Teacher_29,83,86,2025-01-01,2.42,Pass,Good
3481,Student_2481,9th,Mathematics,Teacher_1,88,98,2024-12-02,3.94,Pass,Poor
3482,Student_2482,9th,Mathematics,Teacher_11,70,78,2024-01-28,3.34,Pass,Average
3483,Student_2483,9th,English,Teacher_30,95,84,2024-11-15,3.56,Pass,Excellent
3484,Student_2484,12th,Science,Teacher_21,83,97,2024-09-13,3.55,Pass,Good
3485,Student_2485,11th,History,Teacher_15,69,80,2024-05-29,3.07,Pass,Average
3486,Student_2486,11th,Biology,Teacher_2,57,83,2024-12-15,3.59,Pass,Excellent
3487,Student_2487,10th,Science,Teacher_20,66,83,2024-11-06,3.19,Fail,Excellent
3488,Student_2488,10th,Mathematics,Teacher_7,94,78,2024-11-05,2.63,Pass,Average
3489,Student_2489,12th,Science,Teacher_21,84,61,2024-05-10,3.12,Pass,Poor
3490,Student_2490,11th,Mathematics,Teacher_12,33,73,2024-02-10,3.07,Pass,Average
3491,Student_2491,11th,Science,Teacher_22,39,91,2024-11-08,3.65,Pass,Poor
3492,Student_2492,9th,English,Teacher_18,76,91,2024-09-16,3.96,Pass,Good
3493,Student_2493,12th,Physics,Teacher_3,43,87,2024-04-11,2.82,Pass,Good
3494,Student_2494,12th,English,Teacher_7,67,98,2024-10-09,3.53,Pass,Average
3495,Student_2495,9th,English,Teacher_11,41,99,2024-12-02,2.2,Pass,Poor
3496,Student_2496,12th,Physics,Teacher_18,74,99,2024-11-27,3.55,Pass,Good
3497,Student_2497,12th,Physics,Teacher_12,46,72,2024-07-27,2.74,Pass,Poor
3498,Student_2498,10th,Computer Science,Teacher_6,64,71,2024-03-30,2.08,Pass,Poor
3499,Student_2499,11th,Computer Science,Teacher_5,95,67,2024-12-28,2.73,Pass,Poor
3500,Student_2500,12th,History,Teacher_26,70,74,2024-05-18,3.22,Pass,Average
3501,Student_2501,10th,Biology,Teacher_1,96,85,2024-01-31,2.24,Pass,Poor
3502,Student_2502,11th,Biology,Teacher_12,58,71,2024-11-03,3.85,Pass,Average
3503,Student_2503,9th,History,Teacher_27,47,86,2025-01-07,2.16,Pass,Good
3504,Student_2504,10th,English,Teacher_26,49,77,2024-03-11,3.86,Pass,Good
3505,Student_2505,10th,English,Teacher_11,43,95,2024-04-21,3.41,Pass,Excellent
3506,Student_2506,11th,Mathematics,Teacher_4,63,86,2024-01-24,2.66,Pass,Excellent
3507,Student_2507,9th,Mathematics,Teacher_27,78,68,2024-08-27,2.78,Pass,Good
3508,Student_2508,10th,Biology,Teacher_18,83,98,2024-06-23,3.48,Pass,Poor
3509,Student_2509,12th,History,Teacher_4,60,60,2024-08-16,3.2,Pass,Poor
3510,Student_2510,12th,Chemistry,Teacher_17,87,66,2024-04-01,3.34,Pass,Good
3511,Student_2511,12th,Computer Science,Teacher_2,71,85,2024-08-13,2.78,Fail,Good
3512,Student_2512,9th,Chemistry,Teacher_29,87,66,2025-01-02,2.98,Fail,Excellent
3513,Student_2513,10th,History,Teacher_24,59,66,2024-04-28,3.98,Pass,Poor
3514,Student_2514,12th,Mathematics,Teacher_22,54,67,2024-08-12,2.43,Fail,Good
3515,Student_2515,9th,Biology,Teacher_2,92,75,2024-09-27,2.84,Pass,Excellent
3516,Student_2516,12th,Biology,Teacher_12,48,62,2024-11-23,2.58,Pass,Excellent
3517,Student_2517,11th,Mathematics,Teacher_6,37,69,2024-09-12,3.53,Pass,Poor
3518,Student_2518,10th,Chemistry,Teacher_10,32,66,2024-02-15,3.53,Pass,Excellent
3519,Student_2519,10th,Science,Teacher_25,96,80,2025-01-10,2.58,Fail,Excellent
3520,Student_2520,9th,Science,Teacher_23,46,96,2024-03-25,2.16,Pass,Average
3521,Student_2521,9th,Mathematics,Teacher_25,43,90,2024-10-06,2.02,Fail,Good
3522,Student_2522,10th,Science,Teacher_21,38,82,2024-04-30,2.85,Pass,Poor
3523,Student_2523,12th,Physics,Teacher_23,91,86,2024-10-28,2.82,Pass,Good
3524,Student_2524,12th,History,Teacher_27,50,81,2024-06-29,3.98,Pass,Average
3525,Student_2525,11th,History,Teacher_16,66,98,2024-12-19,2.94,Pass,Poor
3526,Student_2526,12th,Mathematics,Teacher_14,40,86,2024-09-15,2.51,Pass,Good
3527,Student_2527,9th,English,Teacher_7,49,63,2024-10-10,3.78,Pass,Excellent
3528,Student_2528,9th,Computer Science,Teacher_28,64,83,2024-07-25,2.98,Fail,Poor
3529,Student_2529,12th,Chemistry,Teacher_28,82,82,2024-06-23,3.2,Pass,Average
3530,Student_2530,9th,Mathematics,Teacher_19,76,78,2024-04-12,2.19,Pass,Excellent
3531,Student_2531,10th,Science,Teacher_23,81,62,2024-09-06,2.77,Pass,Average
3532,Student_2532,10th,Chemistry,Teacher_17,37,86,2024-10-13,3.89,Fail,Excellent
3533,Student_2533,12th,English,Teacher_9,33,62,2024-07-08,3.18,Pass,Good
3534,Student_2534,10th,Science,Teacher_26,56,87,2024-10-20,2.69,Pass,Good
3535,Student_2535,10th,Biology,Teacher_13,73,76,2024-07-14,3.25,Pass,Good
3536,Student_2536,11th,Computer Science,Teacher_22,69,90,2024-12-26,3.82,Pass,Average
3537,Student_2537,11th,Physics,Teacher_5,76,69,2024-12-28,2.55,Pass,Poor
3538,Student_2538,10th,Science,Teacher_23,73,81,2024-12-09,3.01,Pass,Good
3539,Student_2539,12th,Physics,Teacher_5,77,89,2025-01-03,3.92,Fail,Average
3540,Student_2540,11th,Chemistry,Teacher_10,81,80,2024-05-29,2.34,Fail,Excellent
3541,Student_2541,9th,Physics,Teacher_21,97,95,2024-11-22,3.44,Pass,Good
3542,Student_2542,9th,Chemistry,Teacher_27,40,82,2024-09-18,3.23,Fail,Excellent
3543,Student_2543,9th,Chemistry,Teacher_10,33,97,2024-04-22,3.36,Pass,Good
3544,Student_2544,12th,Chemistry,Teacher_27,77,71,2024-05-20,2.7,Pass,Excellent
3545,Student_2545,10th,Chemistry,Teacher_7,55,84,2024-06-05,2.63,Pass,Average
3546,Student_2546,9th,Chemistry,Teacher_26,68,79,2024-10-26,3.37,Pass,Good
3547,Student_2547,12th,Science,Teacher_15,87,66,2024-06-15,2.43,Pass,Average
3548,Student_2548,11th,Chemistry,Teacher_7,48,88,2024-05-09,2.84,Pass,Average
3549,Student_2549,10th,Science,Teacher_29,87,88,2024-06-15,2.38,Pass,Excellent
3550,Student_2550,11th,Chemistry,Teacher_27,57,72,2024-06-10,2.02,Pass,Good
3551,Student_2551,12th,Physics,Teacher_15,95,62,2025-01-09,3.94,Pass,Poor
3552,Student_2552,9th,Biology,Teacher_3,39,61,2024-04-30,2.86,Pass,Poor
3553,Student_2553,9th,Chemistry,Teacher_19,87,75,2025-01-02,3.94,Pass,Average
3554,Student_2554,12th,English,Teacher_10,43,89,2025-01-09,2.28,Pass,Excellent
3555,Student_2555,9th,Chemistry,Teacher_28,44,97,2024-09-21,3.17,Fail,Excellent
3556,Student_2556,10th,Chemistry,Teacher_29,62,65,2024-06-25,2.4,Pass,Excellent
3557,Student_2557,12th,Physics,Teacher_15,46,66,2024-09-16,3.58,Pass,Good
3558,Student_2558,11th,Computer Science,Teacher_3,53,64,2024-07-11,3.57,Pass,Good
3559,Student_2559,12th,History,Teacher_6,59,66,2024-10-27,2.23,Pass,Excellent
